Year,Province,District,Rainfall_Actual_mm,Rainfall_Anomaly_pct,Flooded_Area_sqkm,Persons_Affected,Persons_in_Camps,Medical_Camps,Persons_Rescued,Total_Houses_Damaged,Roads_Damaged_km,Est_Damages_USD_Mn,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Total_Deaths_Cum,Fatality_Category,Fatality_Label
2006,Gilgit-Baltistan,Gilgit,187,-3.6,27,18276,548,0,110,329,8,0.3,36.9,24.7,30.4,3,1,Category_1_Low_1to50
2006,Gilgit-Baltistan,Skardu,289,72.0,31,20772,623,0,125,374,9,0.4,36.7,22.3,29.7,4,1,Category_1_Low_1to50
2006,Gilgit-Baltistan,Ghanche,264,59.0,29,19276,578,0,116,347,9,0.3,36.8,24.5,31.9,4,1,Category_1_Low_1to50
2006,Gilgit-Baltistan,Ghizer,124,-31.9,17,11188,336,0,67,201,5,0.2,38.9,23.9,32.4,2,1,Category_1_Low_1to50
2006,Gilgit-Baltistan,Hunza,271,74.8,43,28757,863,0,173,518,13,0.5,36.1,23.1,29.3,5,1,Category_1_Low_1to50
2006,Gilgit-Baltistan,Nagar,125,-17.2,41,27264,818,0,164,491,12,0.5,37.8,25.8,30.3,5,1,Category_1_Low_1to50
2006,Gilgit-Baltistan,Astore,144,-26.2,23,15298,459,0,92,275,7,0.3,40.4,22.1,32.9,3,1,Category_1_Low_1to50
2006,Gilgit-Baltistan,Diamer,198,15.8,44,29135,874,0,175,524,13,0.5,38.0,24.7,29.6,5,1,Category_1_Low_1to50
2006,FATA,All (Province Level),205,28.1,162,108233,3247,1,649,1948,49,2.0,37.2,24.4,32.0,20,1,Category_1_Low_1to50
2006,FATA,Khyber,205,15.2,15,10134,304,0,61,182,5,0.2,36.4,24.8,32.4,2,1,Category_1_Low_1to50
2006,FATA,Kurram,215,29.5,37,24792,744,0,149,446,11,0.5,39.9,24.3,29.2,5,1,Category_1_Low_1to50
2006,FATA,Orakzai,248,69.9,37,24641,739,0,148,444,11,0.5,38.9,23.6,31.7,5,1,Category_1_Low_1to50
2006,FATA,Mohmand,307,122.5,15,10267,308,0,62,185,5,0.2,40.4,23.7,32.5,2,1,Category_1_Low_1to50
2006,FATA,Bajaur,259,45.5,31,20625,619,0,124,371,9,0.4,37.6,23.3,31.7,4,1,Category_1_Low_1to50
2006,FATA,North Waziristan,270,72.0,35,23404,702,0,140,421,11,0.4,39.6,22.5,31.2,4,1,Category_1_Low_1to50
2006,FATA,South Waziristan,191,23.2,10,6997,210,0,42,126,3,0.1,39.0,23.6,30.8,1,1,Category_1_Low_1to50
2007,Pakistan (National),All,246,61.8,8700,5800000,174000,9,34800,104400,2610,106.4,38.0,24.0,31.0,852,2,Category_2_Critical
2007,Punjab,All (Province Level),276,70.4,2276,1517208,45516,2,9103,27310,683,27.8,38.5,24.0,30.9,223,2,Category_2_Critical
2007,Punjab,Lahore,285,105.0,126,83686,2511,0,502,1506,38,1.5,37.3,23.6,30.7,12,1,Category_1_Low_1to50
2007,Punjab,Multan,317,81.1,100,66876,2006,0,401,1204,30,1.2,39.7,25.0,32.9,10,1,Category_1_Low_1to50
2007,Punjab,Faisalabad,167,-1.2,39,25710,771,0,154,463,12,0.5,40.1,23.1,32.8,4,1,Category_1_Low_1to50
2007,Punjab,Rawalpindi,253,76.9,64,42865,1286,0,257,772,19,0.8,38.0,23.1,30.2,6,1,Category_1_Low_1to50
2007,Punjab,Gujranwala,300,96.1,87,57901,1737,0,347,1042,26,1.1,38.7,24.9,30.2,9,1,Category_1_Low_1to50
2007,Punjab,Sargodha,211,23.4,64,42864,1286,0,257,772,19,0.8,36.5,24.2,31.9,6,1,Category_1_Low_1to50
2007,Punjab,Sialkot,229,24.5,57,38318,1150,0,230,690,17,0.7,38.0,25.3,31.3,6,1,Category_1_Low_1to50
2007,Punjab,Jhang,402,140.7,53,35613,1068,0,214,641,16,0.7,39.7,25.6,30.0,5,1,Category_1_Low_1to50
2007,Punjab,Muzaffargarh,268,49.7,69,46090,1383,0,277,830,21,0.8,40.1,23.5,30.0,7,1,Category_1_Low_1to50
2007,Punjab,Rahim Yar Khan,370,134.2,101,67213,2016,0,403,1210,30,1.2,39.0,22.5,31.6,10,1,Category_1_Low_1to50
2007,Punjab,Bahawalnagar,207,19.0,91,60763,1823,0,365,1094,27,1.1,39.9,22.9,29.5,9,1,Category_1_Low_1to50
2007,Punjab,Bahawalpur,316,92.7,52,34486,1035,0,207,621,16,0.6,36.8,23.6,31.5,5,1,Category_1_Low_1to50
2007,Punjab,D.G. Khan,199,16.4,117,78196,2346,0,469,1408,35,1.4,37.6,23.8,32.0,11,1,Category_1_Low_1to50
2007,Punjab,Rajanpur,197,37.8,141,93697,2811,0,562,1687,42,1.7,39.2,24.4,30.2,14,1,Category_1_Low_1to50
2007,Punjab,Mianwali,388,163.9,40,26422,793,0,159,476,12,0.5,37.2,23.0,30.5,4,1,Category_1_Low_1to50
2007,Punjab,Khushab,182,2.8,52,34953,1049,0,210,629,16,0.6,36.8,24.2,32.6,5,1,Category_1_Low_1to50
2007,Punjab,Chakwal,246,59.7,107,71226,2137,0,427,1282,32,1.3,39.0,26.1,31.7,10,1,Category_1_Low_1to50
2007,Punjab,Jhelum,281,99.3,110,73079,2192,0,438,1315,33,1.3,38.4,25.9,29.8,11,1,Category_1_Low_1to50
2007,Punjab,Kasur,299,110.6,89,59260,1778,0,356,1067,27,1.1,37.9,25.1,30.5,9,1,Category_1_Low_1to50
2007,Punjab,Sheikhupura,396,165.8,125,83229,2497,0,499,1498,37,1.5,37.6,22.7,33.1,12,1,Category_1_Low_1to50
2007,Punjab,Gujrat,375,130.1,133,88679,2660,0,532,1596,40,1.6,38.7,22.4,32.1,13,1,Category_1_Low_1to50
2007,Punjab,Hafizabad,360,109.3,68,45548,1366,0,273,820,20,0.8,35.8,23.3,30.2,7,1,Category_1_Low_1to50
2007,Punjab,Narowal,398,141.2,59,39285,1179,0,236,707,18,0.7,37.1,23.7,30.9,6,1,Category_1_Low_1to50
2007,Punjab,Layyah,394,143.2,101,67422,2023,0,405,1214,30,1.2,40.6,25.5,29.9,10,1,Category_1_Low_1to50
2007,Punjab,Bhakkar,369,136.5,100,66836,2005,0,401,1203,30,1.2,40.0,25.6,32.3,10,1,Category_1_Low_1to50
2007,Sindh,All (Province Level),225,77.2,2364,1576163,47285,2,9457,28371,709,28.9,37.8,23.4,31.5,232,2,Category_2_Critical
2007,Sindh,Karachi,265,90.6,143,95231,2857,0,571,1714,43,1.7,36.3,25.5,32.8,14,1,Category_1_Low_1to50
2007,Sindh,Hyderabad,290,152.2,138,91942,2758,0,552,1655,41,1.7,38.1,23.7,29.7,14,1,Category_1_Low_1to50
2007,Sindh,Sukkur,140,23.9,84,56283,1688,0,338,1013,25,1.0,40.4,24.3,33.0,8,1,Category_1_Low_1to50
2007,Sindh,Larkana,237,89.6,109,72434,2173,0,435,1304,33,1.3,36.1,24.6,30.0,11,1,Category_1_Low_1to50
2007,Sindh,Khairpur,166,50.9,160,106871,3206,0,641,1924,48,2.0,39.5,23.9,29.3,16,1,Category_1_Low_1to50
2007,Sindh,Jacobabad,276,90.3,144,96166,2885,0,577,1731,43,1.8,36.8,22.6,29.6,14,1,Category_1_Low_1to50
2007,Sindh,Shikarpur,275,150.0,80,53501,1605,0,321,963,24,1.0,38.2,26.1,32.4,8,1,Category_1_Low_1to50
2007,Sindh,Kashmore,261,103.9,129,86302,2589,0,518,1553,39,1.6,37.8,22.6,32.6,13,1,Category_1_Low_1to50
2007,Sindh,Dadu,209,68.5,102,67929,2038,0,408,1223,31,1.2,39.8,25.0,32.2,10,1,Category_1_Low_1to50
2007,Sindh,Jamshoro,232,112.8,64,42497,1275,0,255,765,19,0.8,36.9,25.1,29.6,6,1,Category_1_Low_1to50
2007,Sindh,Thatta,137,17.1,113,75165,2255,0,451,1353,34,1.4,40.5,25.3,32.9,11,1,Category_1_Low_1to50
2007,Sindh,Badin,246,96.8,99,66246,1987,0,397,1192,30,1.2,39.8,22.5,31.1,10,1,Category_1_Low_1to50
2007,Sindh,Sanghar,284,125.4,76,50933,1528,0,306,917,23,0.9,37.5,23.7,30.9,7,1,Category_1_Low_1to50
2007,Sindh,Mirpur Khas,328,137.7,208,138993,4170,0,834,2502,63,2.5,37.2,24.8,30.9,20,1,Category_1_Low_1to50
2007,Sindh,Tharparkar,143,0.7,119,79598,2388,0,478,1433,36,1.5,37.9,24.6,31.7,12,1,Category_1_Low_1to50
2007,Sindh,Umerkot,259,135.5,198,132181,3965,0,793,2379,59,2.4,38.2,22.7,32.0,19,1,Category_1_Low_1to50
2007,Sindh,Matiari,143,28.8,147,98219,2947,0,589,1768,44,1.8,39.2,22.4,29.4,14,1,Category_1_Low_1to50
2007,Sindh,Qambar,284,134.7,86,57125,1714,0,343,1028,26,1.0,37.1,23.5,32.2,8,1,Category_1_Low_1to50
2007,KPK,All (Province Level),204,54.5,1824,1216157,36485,2,7297,21891,547,22.3,36.9,24.4,31.6,179,2,Category_2_Critical
2007,KPK,Peshawar,137,-9.3,55,36832,1105,0,221,663,17,0.7,37.1,25.2,31.6,5,1,Category_1_Low_1to50
2007,KPK,Nowshera,145,5.8,74,49065,1472,0,294,883,22,0.9,39.5,24.7,31.2,7,1,Category_1_Low_1to50
2007,KPK,Charsadda,269,116.9,70,46909,1407,0,281,844,21,0.9,40.5,24.5,31.4,7,1,Category_1_Low_1to50
2007,KPK,Mardan,243,107.7,150,100099,3003,0,601,1802,45,1.8,37.3,25.8,30.0,15,1,Category_1_Low_1to50
2007,KPK,Swat,203,49.3,85,56526,1696,0,339,1017,25,1.0,40.3,23.0,29.6,8,1,Category_1_Low_1to50
2007,KPK,Malakand,241,94.4,87,58064,1742,0,348,1045,26,1.1,39.7,25.5,32.5,9,1,Category_1_Low_1to50
2007,KPK,Dir Upper,261,100.8,122,81617,2449,0,490,1469,37,1.5,39.8,25.0,32.2,12,1,Category_1_Low_1to50
2007,KPK,Dir Lower,222,47.0,94,62997,1890,0,378,1134,28,1.2,40.3,22.3,29.8,9,1,Category_1_Low_1to50
2007,KPK,Chitral,273,125.6,73,48470,1454,0,291,872,22,0.9,38.1,25.4,32.0,7,1,Category_1_Low_1to50
2007,KPK,Mansehra,216,74.2,111,74235,2227,0,445,1336,33,1.4,38.4,24.8,32.6,11,1,Category_1_Low_1to50
2007,KPK,Abbottabad,152,16.9,133,88801,2664,0,533,1598,40,1.6,35.7,23.1,32.0,13,1,Category_1_Low_1to50
2007,KPK,Haripur,196,36.1,115,76553,2297,0,459,1378,34,1.4,36.6,24.3,32.0,11,1,Category_1_Low_1to50
2007,KPK,Swabi,188,31.5,92,61287,1839,0,368,1103,28,1.1,38.4,22.1,32.1,9,1,Category_1_Low_1to50
2007,KPK,Buner,160,6.7,62,41501,1245,0,249,747,19,0.8,37.5,23.4,29.7,6,1,Category_1_Low_1to50
2007,KPK,Shangla,305,140.2,100,66731,2002,0,400,1201,30,1.2,37.9,25.0,32.6,10,1,Category_1_Low_1to50
2007,KPK,Kohistan,198,41.4,104,69044,2071,0,414,1243,31,1.3,35.6,24.6,30.5,10,1,Category_1_Low_1to50
2007,KPK,Battagram,230,75.6,99,66088,1983,0,397,1190,30,1.2,38.8,22.3,31.4,10,1,Category_1_Low_1to50
2007,KPK,Tor Ghar,233,67.6,111,74329,2230,0,446,1338,33,1.4,39.6,23.2,32.4,11,1,Category_1_Low_1to50
2007,Balochistan,All (Province Level),185,48.0,1043,695636,20869,1,4174,12521,313,12.8,37.6,24.6,31.5,102,2,Category_2_Critical
2007,Balochistan,Quetta,184,64.3,85,56606,1698,0,340,1019,25,1.0,37.3,23.8,29.5,8,1,Category_1_Low_1to50
2007,Balochistan,Khuzdar,233,61.8,50,33177,995,0,199,597,15,0.6,40.3,24.7,30.8,5,1,Category_1_Low_1to50
2007,Balochistan,Turbat,131,7.4,87,57864,1736,0,347,1042,26,1.1,39.8,23.6,31.4,8,1,Category_1_Low_1to50
2007,Balochistan,Gwadar,171,43.7,58,38340,1150,0,230,690,17,0.7,35.8,22.2,32.4,6,1,Category_1_Low_1to50
2007,Balochistan,Lasbela,161,13.4,51,33976,1019,0,204,612,15,0.6,36.9,23.8,32.6,5,1,Category_1_Low_1to50
2007,Balochistan,Mastung,245,99.2,71,47355,1421,0,284,852,21,0.9,38.0,22.6,29.4,7,1,Category_1_Low_1to50
2007,Balochistan,Kalat,184,37.3,80,53274,1598,0,320,959,24,1.0,39.4,22.7,31.5,8,1,Category_1_Low_1to50
2007,Balochistan,Sibi,220,54.9,48,31790,954,0,191,572,14,0.6,36.0,22.3,30.2,5,1,Category_1_Low_1to50
2007,Balochistan,Nasirabad,262,125.9,42,28089,843,0,169,506,13,0.5,37.0,25.1,30.9,4,1,Category_1_Low_1to50
2007,Balochistan,Jaffarabad,192,77.8,62,41033,1231,0,246,739,18,0.8,35.9,25.7,29.7,6,1,Category_1_Low_1to50
2007,Balochistan,Bolan,169,20.7,64,42492,1275,0,255,765,19,0.8,35.7,24.7,33.0,6,1,Category_1_Low_1to50
2007,Balochistan,Zhob,120,-1.6,87,58174,1745,0,349,1047,26,1.1,36.9,25.0,33.0,9,1,Category_1_Low_1to50
2007,Balochistan,Loralai,144,13.4,54,35934,1078,0,216,647,16,0.7,37.9,26.0,31.5,5,1,Category_1_Low_1to50
2007,Balochistan,Dera Bugti,136,18.3,43,28382,851,0,170,511,13,0.5,36.9,25.5,31.3,4,1,Category_1_Low_1to50
2007,Balochistan,Kohlu,254,91.0,51,34210,1026,0,205,616,15,0.6,36.0,24.9,31.3,5,1,Category_1_Low_1to50
2007,Balochistan,Jhal Magsi,192,71.4,37,24659,740,0,148,444,11,0.5,40.3,25.5,31.8,4,1,Category_1_Low_1to50
2007,AJK,All (Province Level),243,50.9,516,344064,10322,1,2064,6193,155,6.3,38.3,23.2,31.1,51,2,Category_2_Critical
2007,AJK,Muzaffarabad,157,-10.3,82,54812,1644,0,329,987,25,1.0,36.6,23.1,29.8,8,1,Category_1_Low_1to50
2007,AJK,Mirpur,259,76.2,62,41206,1236,0,247,742,19,0.8,40.0,25.6,32.6,6,1,Category_1_Low_1to50
2007,AJK,Rawlakot,361,107.5,46,30845,925,0,185,555,14,0.6,35.8,22.3,31.0,5,1,Category_1_Low_1to50
2007,AJK,Kotli,255,79.6,93,62015,1860,0,372,1116,28,1.1,38.9,25.4,30.6,9,1,Category_1_Low_1to50
2007,AJK,Bagh,190,17.3,105,70151,2105,0,421,1263,32,1.3,37.1,25.3,31.4,10,1,Category_1_Low_1to50
2007,AJK,Haveli,232,28.2,86,57518,1726,0,345,1035,26,1.1,38.3,22.7,31.9,9,1,Category_1_Low_1to50
2007,AJK,Neelum,333,84.0,74,49505,1485,0,297,891,22,0.9,37.0,26.0,29.7,7,1,Category_1_Low_1to50
2007,AJK,Hattian,341,103.0,37,24472,734,0,147,440,11,0.5,36.4,23.8,31.6,4,1,Category_1_Low_1to50
2007,Gilgit-Baltistan,All (Province Level),324,90.6,305,203009,6090,1,1218,3654,91,3.7,38.1,25.0,30.9,30,1,Category_1_Low_1to50
2007,Gilgit-Baltistan,Gilgit,379,147.7,62,41455,1244,0,249,746,19,0.8,40.0,23.8,29.7,6,1,Category_1_Low_1to50
2007,Gilgit-Baltistan,Skardu,348,92.3,20,13474,404,0,81,243,6,0.2,40.1,22.4,32.0,2,1,Category_1_Low_1to50
2007,Gilgit-Baltistan,Ghanche,433,151.7,32,21193,636,0,127,381,10,0.4,39.2,23.3,31.0,3,1,Category_1_Low_1to50
2007,Gilgit-Baltistan,Ghizer,299,75.9,49,32718,982,0,196,589,15,0.6,39.8,23.4,29.8,5,1,Category_1_Low_1to50
2007,Gilgit-Baltistan,Hunza,224,42.7,55,36772,1103,0,221,662,17,0.7,36.3,23.5,30.9,5,1,Category_1_Low_1to50
2007,Gilgit-Baltistan,Nagar,375,131.5,52,34564,1037,0,207,622,16,0.6,39.8,24.0,33.0,5,1,Category_1_Low_1to50
2007,Gilgit-Baltistan,Astore,392,143.5,33,22326,670,0,134,402,10,0.4,39.1,22.4,29.8,3,1,Category_1_Low_1to50
2007,Gilgit-Baltistan,Diamer,438,175.5,43,28772,863,0,173,518,13,0.5,38.8,24.9,31.2,4,1,Category_1_Low_1to50
2007,FATA,All (Province Level),209,68.5,246,163837,4915,1,983,2949,74,3.0,37.5,24.4,32.0,24,1,Category_1_Low_1to50
2007,FATA,Khyber,274,110.8,56,37217,1117,0,223,670,17,0.7,36.9,25.7,31.8,5,1,Category_1_Low_1to50
2007,FATA,Kurram,209,69.9,29,19027,571,0,114,342,9,0.3,39.9,24.3,30.6,3,1,Category_1_Low_1to50
2007,FATA,Orakzai,205,91.6,40,26492,795,0,159,477,12,0.5,39.3,25.8,30.2,4,1,Category_1_Low_1to50
2007,FATA,Mohmand,297,123.3,42,27829,835,0,167,501,13,0.5,39.6,22.2,33.0,4,1,Category_1_Low_1to50
2007,FATA,Bajaur,281,142.2,38,25347,760,0,152,456,11,0.5,40.0,22.5,31.9,4,1,Category_1_Low_1to50
2007,FATA,North Waziristan,171,61.3,28,18461,554,0,111,332,8,0.3,38.0,23.3,31.5,3,1,Category_1_Low_1to50
2007,FATA,South Waziristan,265,147.7,25,16420,493,0,99,296,7,0.3,40.1,25.5,31.8,2,1,Category_1_Low_1to50
2008,Pakistan (National),All,178,29.0,3150,2100000,63000,3,12600,37800,945,33.6,38.2,24.3,31.0,490,2,Category_2_Critical
2008,Punjab,All (Province Level),154,0.0,826,550425,16513,1,3303,9908,248,8.8,36.8,24.3,32.1,128,2,Category_2_Critical
2008,Punjab,Lahore,101,-40.2,45,30232,907,0,181,544,14,0.5,38.7,22.6,29.5,7,1,Category_1_Low_1to50
2008,Punjab,Multan,207,20.3,51,34187,1026,0,205,615,15,0.5,38.5,24.2,30.9,8,1,Category_1_Low_1to50
2008,Punjab,Faisalabad,200,25.8,26,17281,518,0,104,311,8,0.3,40.1,23.9,31.6,4,1,Category_1_Low_1to50
2008,Punjab,Rawalpindi,190,33.8,39,26278,788,0,158,473,12,0.4,38.2,22.5,30.7,6,1,Category_1_Low_1to50
2008,Punjab,Gujranwala,224,40.9,36,23732,712,0,142,427,11,0.4,39.4,24.1,31.7,6,1,Category_1_Low_1to50
2008,Punjab,Sargodha,143,-6.5,16,10718,322,0,64,193,5,0.2,35.9,22.7,30.3,2,1,Category_1_Low_1to50
2008,Punjab,Sialkot,159,13.6,44,29120,874,0,175,524,13,0.5,38.7,23.2,30.0,7,1,Category_1_Low_1to50
2008,Punjab,Jhang,93,-34.0,24,15741,472,0,94,283,7,0.2,35.9,22.6,30.5,4,1,Category_1_Low_1to50
2008,Punjab,Muzaffargarh,163,13.2,45,29919,898,0,180,539,13,0.5,40.3,23.7,29.5,7,1,Category_1_Low_1to50
2008,Punjab,Rahim Yar Khan,140,-9.1,28,18896,567,0,113,340,9,0.3,40.1,24.1,32.0,4,1,Category_1_Low_1to50
2008,Punjab,Bahawalnagar,130,-12.8,38,25600,768,0,154,461,12,0.4,37.8,23.8,32.8,6,1,Category_1_Low_1to50
2008,Punjab,Bahawalpur,135,-20.1,43,28460,854,0,171,512,13,0.5,40.5,25.4,29.2,7,1,Category_1_Low_1to50
2008,Punjab,D.G. Khan,128,-4.5,27,18282,548,0,110,329,8,0.3,38.7,24.9,29.6,4,1,Category_1_Low_1to50
2008,Punjab,Rajanpur,144,5.9,28,18949,568,0,114,341,9,0.3,37.8,25.1,29.4,4,1,Category_1_Low_1to50
2008,Punjab,Mianwali,223,37.7,17,11661,350,0,70,210,5,0.2,39.1,23.6,31.5,3,1,Category_1_Low_1to50
2008,Punjab,Khushab,219,37.7,18,12149,364,0,73,219,5,0.2,40.0,25.0,29.6,3,1,Category_1_Low_1to50
2008,Punjab,Chakwal,166,21.2,34,22845,685,0,137,411,10,0.4,35.7,23.8,30.3,5,1,Category_1_Low_1to50
2008,Punjab,Jhelum,98,-28.5,34,22714,681,0,136,409,10,0.4,38.5,23.5,32.1,5,1,Category_1_Low_1to50
2008,Punjab,Kasur,188,24.5,46,30631,919,0,184,551,14,0.5,39.0,23.2,30.4,7,1,Category_1_Low_1to50
2008,Punjab,Sheikhupura,203,20.1,41,27467,824,0,165,494,12,0.4,40.0,25.8,30.9,6,1,Category_1_Low_1to50
2008,Punjab,Gujrat,144,-9.4,28,18918,568,0,114,341,9,0.3,39.2,24.9,30.6,4,1,Category_1_Low_1to50
2008,Punjab,Hafizabad,112,-34.9,21,14070,422,0,84,253,6,0.2,37.4,22.7,29.3,3,1,Category_1_Low_1to50
2008,Punjab,Narowal,140,4.5,41,27300,819,0,164,491,12,0.4,37.7,23.4,31.9,6,1,Category_1_Low_1to50
2008,Punjab,Layyah,123,-30.5,34,22368,671,0,134,403,10,0.4,38.0,24.9,29.7,5,1,Category_1_Low_1to50
2008,Punjab,Bhakkar,162,-7.4,23,15548,466,0,93,280,7,0.2,37.6,22.3,29.3,4,1,Category_1_Low_1to50
2008,Sindh,All (Province Level),145,29.5,761,507358,15221,1,3044,9132,228,8.1,38.9,24.0,30.7,118,2,Category_2_Critical
2008,Sindh,Karachi,212,100.0,46,30374,911,0,182,547,14,0.5,40.1,24.5,32.5,7,1,Category_1_Low_1to50
2008,Sindh,Hyderabad,212,96.3,55,36519,1096,0,219,657,16,0.6,37.6,23.5,31.3,8,1,Category_1_Low_1to50
2008,Sindh,Sukkur,158,30.6,29,19032,571,0,114,343,9,0.3,39.8,23.9,30.4,4,1,Category_1_Low_1to50
2008,Sindh,Larkana,95,-11.2,26,17481,524,0,105,315,8,0.3,37.0,26.0,31.4,4,1,Category_1_Low_1to50
2008,Sindh,Khairpur,105,-4.5,38,25035,751,0,150,451,11,0.4,38.8,24.1,30.8,6,1,Category_1_Low_1to50
2008,Sindh,Jacobabad,168,47.4,78,51715,1551,0,310,931,23,0.8,38.8,22.9,30.7,12,1,Category_1_Low_1to50
2008,Sindh,Shikarpur,158,53.4,22,14982,449,0,90,270,7,0.2,40.5,25.8,32.0,3,1,Category_1_Low_1to50
2008,Sindh,Kashmore,104,-14.8,53,35593,1068,0,214,641,16,0.6,36.3,25.3,30.3,8,1,Category_1_Low_1to50
2008,Sindh,Dadu,106,-4.5,74,49157,1475,0,295,885,22,0.8,40.6,24.1,32.6,11,1,Category_1_Low_1to50
2008,Sindh,Jamshoro,124,21.6,43,28392,852,0,170,511,13,0.5,39.5,23.7,31.2,7,1,Category_1_Low_1to50
2008,Sindh,Thatta,200,56.2,44,29267,878,0,176,527,13,0.5,37.7,25.4,32.2,7,1,Category_1_Low_1to50
2008,Sindh,Badin,113,14.1,58,38539,1156,0,231,694,17,0.6,39.9,23.9,32.5,9,1,Category_1_Low_1to50
2008,Sindh,Sanghar,202,83.6,43,28958,869,0,174,521,13,0.5,38.2,24.6,32.9,7,1,Category_1_Low_1to50
2008,Sindh,Mirpur Khas,177,48.7,22,14429,433,0,87,260,6,0.2,39.1,22.7,30.3,3,1,Category_1_Low_1to50
2008,Sindh,Tharparkar,123,20.6,43,28625,859,0,172,515,13,0.5,40.5,22.2,33.1,7,1,Category_1_Low_1to50
2008,Sindh,Umerkot,125,30.2,60,39708,1191,0,238,715,18,0.6,39.4,25.5,32.1,9,1,Category_1_Low_1to50
2008,Sindh,Matiari,187,59.8,31,20875,626,0,125,376,9,0.3,39.5,25.5,31.6,5,1,Category_1_Low_1to50
2008,Sindh,Qambar,97,-11.0,25,16468,494,0,99,296,7,0.3,37.7,22.4,30.5,4,1,Category_1_Low_1to50
2008,KPK,All (Province Level),225,38.0,556,370986,11130,1,2226,6678,167,5.9,36.9,25.0,31.2,87,2,Category_2_Critical
2008,KPK,Peshawar,236,33.3,18,12296,369,0,74,221,6,0.2,39.2,22.3,29.4,3,1,Category_1_Low_1to50
2008,KPK,Nowshera,182,19.7,24,16323,490,0,98,294,7,0.3,39.7,25.8,30.8,4,1,Category_1_Low_1to50
2008,KPK,Charsadda,231,54.0,39,25877,776,0,155,466,12,0.4,38.9,26.0,31.6,6,1,Category_1_Low_1to50
2008,KPK,Mardan,160,-12.1,29,19248,577,0,115,346,9,0.3,38.2,23.9,31.5,5,1,Category_1_Low_1to50
2008,KPK,Swat,273,82.0,26,17226,517,0,103,310,8,0.3,39.2,25.4,32.4,4,1,Category_1_Low_1to50
2008,KPK,Malakand,164,-6.8,33,21955,659,0,132,395,10,0.3,37.0,24.1,30.3,5,1,Category_1_Low_1to50
2008,KPK,Dir Upper,146,-16.6,21,14079,422,0,84,253,6,0.2,37.3,22.1,31.2,3,1,Category_1_Low_1to50
2008,KPK,Dir Lower,278,95.8,15,9757,293,0,59,176,4,0.2,39.9,22.1,30.1,2,1,Category_1_Low_1to50
2008,KPK,Chitral,156,0.0,34,22756,683,0,137,410,10,0.4,37.0,25.5,30.4,5,1,Category_1_Low_1to50
2008,KPK,Mansehra,223,21.9,49,32811,984,0,197,591,15,0.5,37.6,26.0,29.5,8,1,Category_1_Low_1to50
2008,KPK,Abbottabad,213,26.0,37,24374,731,0,146,439,11,0.4,39.2,22.1,29.8,6,1,Category_1_Low_1to50
2008,KPK,Haripur,331,88.1,41,27497,825,0,165,495,12,0.4,40.4,24.9,30.3,6,1,Category_1_Low_1to50
2008,KPK,Swabi,265,87.9,22,14587,438,0,88,263,7,0.2,37.5,25.9,31.2,3,1,Category_1_Low_1to50
2008,KPK,Buner,177,12.7,28,18736,562,0,112,337,8,0.3,37.5,22.3,32.2,4,1,Category_1_Low_1to50
2008,KPK,Shangla,307,106.0,34,22541,676,0,135,406,10,0.4,39.0,24.0,32.7,5,1,Category_1_Low_1to50
2008,KPK,Kohistan,258,68.6,24,16325,490,0,98,294,7,0.3,36.4,24.7,32.1,4,1,Category_1_Low_1to50
2008,KPK,Battagram,215,24.3,27,18271,548,0,110,329,8,0.3,36.7,25.7,30.3,4,1,Category_1_Low_1to50
2008,KPK,Tor Ghar,158,-3.7,20,13143,394,0,79,237,6,0.2,37.0,25.5,29.2,3,1,Category_1_Low_1to50
2008,Balochistan,All (Province Level),167,50.5,364,242860,7286,1,1457,4371,109,3.9,37.1,23.9,31.1,57,2,Category_2_Critical
2008,Balochistan,Quetta,190,100.0,21,13981,419,0,84,252,6,0.2,38.0,26.0,31.2,3,1,Category_1_Low_1to50
2008,Balochistan,Khuzdar,217,80.8,24,15856,476,0,95,285,7,0.3,38.3,26.0,29.7,4,1,Category_1_Low_1to50
2008,Balochistan,Turbat,222,126.5,14,9119,274,0,55,164,4,0.1,37.0,22.2,30.3,2,1,Category_1_Low_1to50
2008,Balochistan,Gwadar,153,43.0,29,19533,586,0,117,352,9,0.3,35.7,23.3,31.7,5,1,Category_1_Low_1to50
2008,Balochistan,Lasbela,104,-16.1,41,27036,811,0,162,487,12,0.4,39.6,25.2,31.0,6,1,Category_1_Low_1to50
2008,Balochistan,Mastung,110,7.8,18,12019,361,0,72,216,5,0.2,36.9,24.1,32.1,3,1,Category_1_Low_1to50
2008,Balochistan,Kalat,244,93.7,16,10860,326,0,65,195,5,0.2,39.6,26.1,31.3,3,1,Category_1_Low_1to50
2008,Balochistan,Sibi,155,52.0,25,16549,496,0,99,298,7,0.3,36.7,22.7,31.6,4,1,Category_1_Low_1to50
2008,Balochistan,Nasirabad,122,0.8,31,20363,611,0,122,367,9,0.3,38.9,23.7,31.8,5,1,Category_1_Low_1to50
2008,Balochistan,Jaffarabad,238,128.8,16,10463,314,0,63,188,5,0.2,38.0,25.7,32.0,2,1,Category_1_Low_1to50
2008,Balochistan,Bolan,101,-12.2,10,6728,202,0,40,121,3,0.1,37.9,22.7,33.0,2,1,Category_1_Low_1to50
2008,Balochistan,Zhob,175,49.6,20,13209,396,0,79,238,6,0.2,36.1,23.2,32.4,3,1,Category_1_Low_1to50
